Running on ax20.rc.zi.columbia.edu
Train Epoch: 3 [7680/32000 (24%)]	Loss: 0.058023
Train Epoch: 3 [8320/32000 (26%)]	Loss: 0.030618
Train Epoch: 3 [8960/32000 (28%)]	Loss: 0.047917
Train Epoch: 3 [9600/32000 (30%)]	Loss: 0.011538
Train Epoch: 3 [10240/32000 (32%)]	Loss: 0.033164
Train Epoch: 3 [10880/32000 (34%)]	Loss: 0.009667
Train Epoch: 3 [11520/32000 (36%)]	Loss: 0.003763
Train Epoch: 3 [12160/32000 (38%)]	Loss: 0.004099
Train Epoch: 3 [12800/32000 (40%)]	Loss: 0.012070
Train Epoch: 3 [13440/32000 (42%)]	Loss: 0.015256
Train Epoch: 3 [14080/32000 (44%)]	Loss: 0.011651
Train Epoch: 3 [14720/32000 (46%)]	Loss: 0.010116
Train Epoch: 3 [15360/32000 (48%)]	Loss: 0.029441
Train Epoch: 3 [16000/32000 (50%)]	Loss: 0.065534
Train Epoch: 3 [16640/32000 (52%)]	Loss: 0.019370
Train Epoch: 3 [17280/32000 (54%)]	Loss: 0.050444
Train Epoch: 3 [17920/32000 (56%)]	Loss: 0.017548
Train Epoch: 3 [18560/32000 (58%)]	Loss: 0.021810
Train Epoch: 3 [19200/32000 (60%)]	Loss: 0.049827
Train Epoch: 3 [19840/32000 (62%)]	Loss: 0.075853
Train Epoch: 3 [20480/32000 (64%)]	Loss: 0.025277
Train Epoch: 3 [21120/32000 (66%)]	Loss: 0.027683
Train Epoch: 3 [21760/32000 (68%)]	Loss: 0.034181
Train Epoch: 3 [22400/32000 (70%)]	Loss: 0.005671
Train Epoch: 3 [23040/32000 (72%)]	Loss: 0.005053
Train Epoch: 3 [23680/32000 (74%)]	Loss: 0.001836
Train Epoch: 3 [24320/32000 (76%)]	Loss: 0.012689
Train Epoch: 3 [24960/32000 (78%)]	Loss: 0.027600
Train Epoch: 3 [25600/32000 (80%)]	Loss: 0.018325
Train Epoch: 3 [26240/32000 (82%)]	Loss: 0.027930
Train Epoch: 3 [26880/32000 (84%)]	Loss: 0.004128
Train Epoch: 3 [27520/32000 (86%)]	Loss: 0.001763
Train Epoch: 3 [28160/32000 (88%)]	Loss: 0.017743
Train Epoch: 3 [28800/32000 (90%)]	Loss: 0.004522
Train Epoch: 3 [29440/32000 (92%)]	Loss: 0.009733
Train Epoch: 3 [30080/32000 (94%)]	Loss: 0.022762
Train Epoch: 3 [30720/32000 (96%)]	Loss: 0.029553
Train Epoch: 3 [31360/32000 (98%)]	Loss: 0.025250
Test set:
Overall: 65504/112000 (58.5%)
Train set:
Overall: 31857/32000 (99.6%)
Train Epoch: 4 [0/32000 (0%)]	Loss: 0.001011
Train Epoch: 4 [640/32000 (2%)]	Loss: 0.010959
Train Epoch: 4 [1280/32000 (4%)]	Loss: 0.038063
Train Epoch: 4 [1920/32000 (6%)]	Loss: 0.010898
Train Epoch: 4 [2560/32000 (8%)]	Loss: 0.022130
Train Epoch: 4 [3200/32000 (10%)]	Loss: 0.006780
Train Epoch: 4 [3840/32000 (12%)]	Loss: 0.001973
Train Epoch: 4 [4480/32000 (14%)]	Loss: 0.002208
Train Epoch: 4 [5120/32000 (16%)]	Loss: 0.005516
Train Epoch: 4 [5760/32000 (18%)]	Loss: 0.001676
Train Epoch: 4 [6400/32000 (20%)]	Loss: 0.047299
Train Epoch: 4 [7040/32000 (22%)]	Loss: 0.001053
Train Epoch: 4 [7680/32000 (24%)]	Loss: 0.017633
Train Epoch: 4 [8320/32000 (26%)]	Loss: 0.007181
Train Epoch: 4 [8960/32000 (28%)]	Loss: 0.005381
Train Epoch: 4 [9600/32000 (30%)]	Loss: 0.059592
Train Epoch: 4 [10240/32000 (32%)]	Loss: 0.000550
Train Epoch: 4 [10880/32000 (34%)]	Loss: 0.001035
Train Epoch: 4 [11520/32000 (36%)]	Loss: 0.000754
Train Epoch: 4 [12160/32000 (38%)]	Loss: 0.006366
Train Epoch: 4 [12800/32000 (40%)]	Loss: 0.012817
Train Epoch: 4 [13440/32000 (42%)]	Loss: 0.004087
Train Epoch: 4 [14080/32000 (44%)]	Loss: 0.014354
Train Epoch: 4 [14720/32000 (46%)]	Loss: 0.000548
Train Epoch: 4 [15360/32000 (48%)]	Loss: 0.012854
Train Epoch: 4 [16000/32000 (50%)]	Loss: 0.053125
Train Epoch: 4 [16640/32000 (52%)]	Loss: 0.006757
Train Epoch: 4 [17280/32000 (54%)]	Loss: 0.006617
Train Epoch: 4 [17920/32000 (56%)]	Loss: 0.047690
Train Epoch: 4 [18560/32000 (58%)]	Loss: 0.039804
Train Epoch: 4 [19200/32000 (60%)]	Loss: 0.013497
Train Epoch: 4 [19840/32000 (62%)]	Loss: 0.007578
Train Epoch: 4 [20480/32000 (64%)]	Loss: 0.014250
Train Epoch: 4 [21120/32000 (66%)]	Loss: 0.002131
Train Epoch: 4 [21760/32000 (68%)]	Loss: 0.001713
Train Epoch: 4 [22400/32000 (70%)]	Loss: 0.002371
Train Epoch: 4 [23040/32000 (72%)]	Loss: 0.004335
Train Epoch: 4 [23680/32000 (74%)]	Loss: 0.002022
Train Epoch: 4 [24320/32000 (76%)]	Loss: 0.005755
Train Epoch: 4 [24960/32000 (78%)]	Loss: 0.000841
Train Epoch: 4 [25600/32000 (80%)]	Loss: 0.030602
Train Epoch: 4 [26240/32000 (82%)]	Loss: 0.000786
Train Epoch: 4 [26880/32000 (84%)]	Loss: 0.001612
Train Epoch: 4 [27520/32000 (86%)]	Loss: 0.050715
Train Epoch: 4 [28160/32000 (88%)]	Loss: 0.001012
Train Epoch: 4 [28800/32000 (90%)]	Loss: 0.019205
Train Epoch: 4 [29440/32000 (92%)]	Loss: 0.005297
Train Epoch: 4 [30080/32000 (94%)]	Loss: 0.004242
Train Epoch: 4 [30720/32000 (96%)]	Loss: 0.004694
Train Epoch: 4 [31360/32000 (98%)]	Loss: 0.002735
Test set:
Overall: 61021/112000 (54.5%)
Train set:
Overall: 31923/32000 (99.8%)
Train Epoch: 5 [0/32000 (0%)]	Loss: 0.004123
Train Epoch: 5 [640/32000 (2%)]	Loss: 0.005923
Train Epoch: 5 [1280/32000 (4%)]	Loss: 0.003047
Train Epoch: 5 [1920/32000 (6%)]	Loss: 0.011487
Train Epoch: 5 [2560/32000 (8%)]	Loss: 0.006729
Train Epoch: 5 [3200/32000 (10%)]	Loss: 0.000905
Train Epoch: 5 [3840/32000 (12%)]	Loss: 0.003299
Train Epoch: 5 [4480/32000 (14%)]	Loss: 0.002648
Train Epoch: 5 [5120/32000 (16%)]	Loss: 0.000641
Train Epoch: 5 [5760/32000 (18%)]	Loss: 0.001168
Train Epoch: 5 [6400/32000 (20%)]	Loss: 0.002186
Train Epoch: 5 [7040/32000 (22%)]	Loss: 0.002905
Train Epoch: 5 [7680/32000 (24%)]	Loss: 0.006064
Train Epoch: 5 [8320/32000 (26%)]	Loss: 0.003680
Train Epoch: 5 [8960/32000 (28%)]	Loss: 0.000976
Train Epoch: 5 [9600/32000 (30%)]	Loss: 0.001535
Train Epoch: 5 [10240/32000 (32%)]	Loss: 0.000161
Train Epoch: 5 [10880/32000 (34%)]	Loss: 0.102429
Train Epoch: 5 [11520/32000 (36%)]	Loss: 0.001551
Train Epoch: 5 [12160/32000 (38%)]	Loss: 0.000244
Train Epoch: 5 [12800/32000 (40%)]	Loss: 0.014576
Train Epoch: 5 [13440/32000 (42%)]	Loss: 0.029932
Train Epoch: 5 [14080/32000 (44%)]	Loss: 0.002423
Train Epoch: 5 [14720/32000 (46%)]	Loss: 0.000976
Train Epoch: 5 [15360/32000 (48%)]	Loss: 0.024274
Train Epoch: 5 [16000/32000 (50%)]	Loss: 0.002270
Train Epoch: 5 [16640/32000 (52%)]	Loss: 0.008706
Train Epoch: 5 [17280/32000 (54%)]	Loss: 0.008303
Train Epoch: 5 [17920/32000 (56%)]	Loss: 0.001023
Train Epoch: 5 [18560/32000 (58%)]	Loss: 0.001276
Train Epoch: 5 [19200/32000 (60%)]	Loss: 0.001675
Train Epoch: 5 [19840/32000 (62%)]	Loss: 0.000791
Train Epoch: 5 [20480/32000 (64%)]	Loss: 0.001129
Train Epoch: 5 [21120/32000 (66%)]	Loss: 0.003806
Train Epoch: 5 [21760/32000 (68%)]	Loss: 0.001693
Train Epoch: 5 [22400/32000 (70%)]	Loss: 0.032443
Train Epoch: 5 [23040/32000 (72%)]	Loss: 0.005935
Train Epoch: 5 [23680/32000 (74%)]	Loss: 0.001158
Train Epoch: 5 [24320/32000 (76%)]	Loss: 0.002488
Train Epoch: 5 [24960/32000 (78%)]	Loss: 0.013515
Train Epoch: 5 [25600/32000 (80%)]	Loss: 0.002707
Train Epoch: 5 [26240/32000 (82%)]	Loss: 0.009118
Train Epoch: 5 [26880/32000 (84%)]	Loss: 0.005185
Train Epoch: 5 [27520/32000 (86%)]	Loss: 0.002447
Train Epoch: 5 [28160/32000 (88%)]	Loss: 0.009262
